thumbnail,score
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447349189189189
https://i.ytimg.com/vi/DHALk1m17rU/hqdefault.jpg,1.0
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/w6T_NDofzZk/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/1Syv7hBelig/hqdefault.jpg,0.2251673720472441
https://i.ytimg.com/vi/eXuueHsNDF4/hqdefault.jpg,0.2630789358974358
https://i.ytimg.com/vi/eQaLuksvuGM/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/tclFujRHTv0/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1746310061823802
https://i.ytimg.com/vi/8Yn6LtF60Us/hqdefault.jpg,1.0
https://i.ytimg.com/vi/-L4z10SaBzI/hqdefault.jpg,0.2434938259842519
https://i.ytimg.com/vi/DZWRkmBxhxg/hqdefault.jpg,0.2376208743169399
https://i.ytimg.com/vi/5CbDjZG1_l4/hqdefault.jpg,0.1219073571428571
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1074980952380952
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/R6HL54gkxNc/hqdefault.jpg,0.3298368059055118
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/ChkESHN6ZGQ/hqdefault.jpg,0.3175223992443325
https://i.ytimg.com/vi/O5I5T7dWd6c/hqdefault.jpg,0.4668607311023622
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/32s5pnD4mFQ/hqdefault.jpg,0.0601660722891566
https://i.ytimg.com/vi/TyDpPqAVXjo/hqdefault_live.jpg,0.4927417149758454
https://i.ytimg.com/vi/3n8GCYo6j34/hqdefault.jpg,0.2249961452513966
https://i.ytimg.com/vi/JtwIeNC7Qog/hqdefault.jpg,0.0636439119496855
https://i.ytimg.com/vi/Oj1PVDevvJc/hqdefault.jpg,0.3406304667953668
https://i.ytimg.com/vi/sDY4hArWAno/hqdefault.jpg,0.2657213445378151
https://i.ytimg.com/vi/mnSKUNUSwoc/hqdefault.jpg,0.3315033114349776
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447349189189189
https://i.ytimg.com/vi/DHALk1m17rU/hqdefault.jpg,1.0
https://i.ytimg.com/vi/kOs2NrIJ6vU/hqdefault_live.jpg,0.30725513
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/QpBWEBN-0KY/hqdefault_live.jpg,0.8916328135593221
https://i.ytimg.com/vi/DZWRkmBxhxg/hqdefault.jpg,0.2376208743169399
https://i.ytimg.com/vi/mPsMtIZaxSU/hqdefault.jpg,0.7108621662468514
https://i.ytimg.com/vi/5CbDjZG1_l4/hqdefault.jpg,0.1219073571428571
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/R6HL54gkxNc/hqdefault.jpg,0.3298368059055118
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/O5I5T7dWd6c/hqdefault.jpg,0.4668607311023622
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/dKlkjjO97c8/hqdefault.jpg,0.3185484414893617
https://i.ytimg.com/vi/W42Dlszutes/hqdefault.jpg,0.2587882134570765
https://i.ytimg.com/vi/Oj1PVDevvJc/hqdefault.jpg,0.3406304667953668
https://i.ytimg.com/vi/q2dSaXzowlw/hqdefault.jpg,0.1596953119092627
https://i.ytimg.com/vi/_uqbyvVwCHQ/hqdefault.jpg,0.6644713263157894
https://i.ytimg.com/vi/mnSKUNUSwoc/hqdefault.jpg,0.3315033114349776
https://i.ytimg.com/vi/3SECLywLeKs/hqdefault.jpg,0.1263370044843049
https://i.ytimg.com/vi/pkWXI8L9uIo/hqdefault.jpg,1.0
https://i.ytimg.com/vi/IObGBJwyN6g/hqdefault.jpg,1.0
https://i.ytimg.com/vi/radB4qbp_H0/hqdefault.jpg,1.0
https://i.ytimg.com/vi/kTMLgaONGHI/hqdefault.jpg,1.0
https://i.ytimg.com/vi/Qzr89LdkGng/hqdefault.jpg,1.0
https://i.ytimg.com/vi/8Yn6LtF60Us/hqdefault.jpg,1.0
https://i.ytimg.com/vi/JU8qWkTkLLE/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/kOs2NrIJ6vU/hqdefault_live.jpg,0.30725513
https://i.ytimg.com/vi/jkdtrIKrpBs/hqdefault.jpg,1.0
https://i.ytimg.com/vi/2C5AD0QGCSQ/hqdefault.jpg,0.3547655260089686
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/WDpZTPZs154/hqdefault.jpg,0.1820576771653543
https://i.ytimg.com/vi/aUAzdnCqMs4/hqdefault.jpg,0.8894369256965945
https://i.ytimg.com/vi/AQQTRqodO64/hqdefault.jpg,0.4277603433070866
https://i.ytimg.com/vi/-L4z10SaBzI/hqdefault.jpg,0.2434938259842519
https://i.ytimg.com/vi/PHLfU-ROwJc/hqdefault.jpg,0.184669675984252
https://i.ytimg.com/vi/zgulL6-k6ME/hqdefault.jpg,1.0
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1746310061823802
https://i.ytimg.com/vi/xTpiTMu_Rwc/hqdefault.jpg,0.2381613874439462
https://i.ytimg.com/vi/D7Z6T8-HHzo/hqdefault.jpg,1.0
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/lu8avT0Nx_I/hqdefault.jpg,0.5100183282511211
https://i.ytimg.com/vi/zpks3uv_6eg/hqdefault.jpg,0.4185765271317829
https://i.ytimg.com/vi/Oj1PVDevvJc/hqdefault.jpg,0.3406304667953668
https://i.ytimg.com/vi/5CbDjZG1_l4/hqdefault.jpg,0.1219073571428571
https://i.ytimg.com/vi/D4CO6KL5gOM/hqdefault.jpg,0.0670471494607087
https://i.ytimg.com/vi/cmREENMWpa0/hqdefault.jpg,0.1689282513661202
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447349189189189
https://i.ytimg.com/vi/JU8qWkTkLLE/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/DHALk1m17rU/hqdefault.jpg,1.0
https://i.ytimg.com/vi/xapRo8hCIeE/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/w6T_NDofzZk/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/eXuueHsNDF4/hqdefault.jpg,0.2630789358974358
https://i.ytimg.com/vi/Or2_BjGp1nQ/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1760059335394126
https://i.ytimg.com/vi/DZWRkmBxhxg/hqdefault.jpg,0.2376208743169399
https://i.ytimg.com/vi/CmuWYdUZxIM/hqdefault.jpg,0.0876553476005188
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/R6HL54gkxNc/hqdefault.jpg,0.3298368059055118
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/O5I5T7dWd6c/hqdefault.jpg,0.4668607311023622
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/dKlkjjO97c8/hqdefault.jpg,0.3185484414893617
https://i.ytimg.com/vi/E8RMWLoAsa0/hqdefault.jpg,0.1580429714285714
https://i.ytimg.com/vi/3n8GCYo6j34/hqdefault.jpg,0.2249961452513966
https://i.ytimg.com/vi/W42Dlszutes/hqdefault.jpg,0.2587882134570765
https://i.ytimg.com/vi/q2dSaXzowlw/hqdefault.jpg,0.1596953119092627
https://i.ytimg.com/vi/sDY4hArWAno/hqdefault.jpg,0.2657213445378151
https://i.ytimg.com/vi/_uqbyvVwCHQ/hqdefault.jpg,0.6644713263157894
https://i.ytimg.com/vi/mnSKUNUSwoc/hqdefault.jpg,0.3315033114349776
https://i.ytimg.com/vi/S_fniICgD28/hqdefault.jpg,0.4907553602150537
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447176636636636
https://i.ytimg.com/vi/DHALk1m17rU/hqdefault.jpg,1.0
https://i.ytimg.com/vi/kOs2NrIJ6vU/hqdefault_live.jpg,0.30725513
https://i.ytimg.com/vi/xapRo8hCIeE/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/eQaLuksvuGM/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/Or2_BjGp1nQ/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1760059335394126
https://i.ytimg.com/vi/DZWRkmBxhxg/hqdefault.jpg,0.2376208743169399
https://i.ytimg.com/vi/5CbDjZG1_l4/hqdefault.jpg,0.1219073571428571
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/R6HL54gkxNc/hqdefault.jpg,0.3298368059055118
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/55NAeEwEqtQ/hqdefault.jpg,0.1625258481308411
https://i.ytimg.com/vi/ChkESHN6ZGQ/hqdefault.jpg,0.3196570843828715
https://i.ytimg.com/vi/O5I5T7dWd6c/hqdefault.jpg,0.4668607311023622
https://i.ytimg.com/vi/O43Ij1eMNnE/hqdefault.jpg,0.2414529476470588
https://i.ytimg.com/vi/zZvKHE8yMyQ/hqdefault.jpg,0.2147696021220159
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/dKlkjjO97c8/hqdefault.jpg,0.3185484414893617
https://i.ytimg.com/vi/3n8GCYo6j34/hqdefault.jpg,0.2249961452513966
https://i.ytimg.com/vi/Oj1PVDevvJc/hqdefault.jpg,0.3406304667953668
https://i.ytimg.com/vi/q2dSaXzowlw/hqdefault.jpg,0.1596953119092627
https://i.ytimg.com/vi/sDY4hArWAno/hqdefault.jpg,0.2657213445378151
https://i.ytimg.com/vi/mnSKUNUSwoc/hqdefault.jpg,0.3315033114349776
https://i.ytimg.com/vi/S_fniICgD28/hqdefault.jpg,0.4907553602150537
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/xapRo8hCIeE/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/eQaLuksvuGM/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447176636636636
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/N2PZimoYjeQ/hqdefault.jpg,0.6472801229508197
https://i.ytimg.com/vi/6GUZxwa-G34/hqdefault.jpg,0.5700752325581395
https://i.ytimg.com/vi/bzRG-jmEYTY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/NlFSnrLPb0k/hqdefault.jpg,0.5134648677581864
https://i.ytimg.com/vi/ZVgWp7AAXu4/hqdefault.jpg,0.6000200759219089
https://i.ytimg.com/vi/5Ra2nYSmTOs/hqdefault.jpg,0.869612641509434
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/Gu1PRlz9qmg/hqdefault.jpg,0.6090918210116731
https://i.ytimg.com/vi/Rg9FBTQgS_Y/hqdefault.jpg,1.0
https://i.ytimg.com/vi/krwCK3ygJCY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/ChkESHN6ZGQ/hqdefault.jpg,0.3196570843828715
https://i.ytimg.com/vi/dKlkjjO97c8/hqdefault.jpg,0.3185484414893617
https://i.ytimg.com/vi/VnJMHBrKMn8/hqdefault.jpg,0.2786110330188679
https://i.ytimg.com/vi/sDY4hArWAno/hqdefault.jpg,0.2657213445378151
https://i.ytimg.com/vi/3n8GCYo6j34/hqdefault.jpg,0.2249961452513966
https://i.ytimg.com/vi/VWp7cpgj9lA/hqdefault.jpg,0.2084131858407079
https://i.ytimg.com/vi/dSu6i0Wwya4/hqdefault.jpg,0.4482349019607843
https://i.ytimg.com/vi/nQzxZCFKjJg/hqdefault.jpg,0.1689028621076233
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/d74EvjVs4mM/hqdefault.jpg,0.3282201272108843
https://i.ytimg.com/vi/wa6OuirfOsU/hqdefault.jpg,0.2366780687563195
https://i.ytimg.com/vi/CrYwMHPu8Go/hqdefault.jpg,0.4750046203208556
https://i.ytimg.com/vi/E8RMWLoAsa0/hqdefault.jpg,0.1580429714285714
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1760069489953632
https://i.ytimg.com/vi/mnSKUNUSwoc/hqdefault.jpg,0.3315033114349776
https://i.ytimg.com/vi/0RIOo-gN7bM/hqdefault.jpg,0.634074100671141
https://i.ytimg.com/vi/q2dSaXzowlw/hqdefault.jpg,0.1596953119092627
https://i.ytimg.com/vi/QxkJ5VR-NHs/hqdefault.jpg,0.1434951172413793
https://i.ytimg.com/vi/1hnjl3hbYCc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/oyq_CWFvzu8/hqdefault.jpg,0.1165539375
https://i.ytimg.com/vi/Db6w1Qd_F2Y/hqdefault.jpg,0.1609517831325301
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/KdAlGr6xyew/hqdefault.jpg,1.0
https://i.ytimg.com/vi/a2GXljz8qh4/hqdefault.jpg,0.0958857272727272
https://i.ytimg.com/vi/5CbDjZG1_l4/hqdefault.jpg,0.1219073571428571
https://i.ytimg.com/vi/oCe2j57fyrk/hqdefault.jpg,0.1723203605236656
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447349189189189
https://i.ytimg.com/vi/DHALk1m17rU/hqdefault.jpg,1.0
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/QpBWEBN-0KY/hqdefault_live.jpg,0.8916328135593221
https://i.ytimg.com/vi/eXuueHsNDF4/hqdefault.jpg,0.2630789358974358
https://i.ytimg.com/vi/eQaLuksvuGM/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1760069489953632
https://i.ytimg.com/vi/zXzWHIiWZ30/hqdefault.jpg,0.1538069108910891
https://i.ytimg.com/vi/DZWRkmBxhxg/hqdefault.jpg,0.2376208743169399
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/R6HL54gkxNc/hqdefault.jpg,0.3298368059055118
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/55NAeEwEqtQ/hqdefault.jpg,0.1625258481308411
https://i.ytimg.com/vi/ChkESHN6ZGQ/hqdefault.jpg,0.3196570843828715
https://i.ytimg.com/vi/O5I5T7dWd6c/hqdefault.jpg,0.4668607311023622
https://i.ytimg.com/vi/O43Ij1eMNnE/hqdefault.jpg,0.2414529476470588
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
https://i.ytimg.com/vi/IwyyUHegZmg/hqdefault.jpg,0.2348989887640449
https://i.ytimg.com/vi/E8RMWLoAsa0/hqdefault.jpg,0.1580429714285714
https://i.ytimg.com/vi/3n8GCYo6j34/hqdefault.jpg,0.2249961452513966
https://i.ytimg.com/vi/q2dSaXzowlw/hqdefault.jpg,0.1596953119092627
https://i.ytimg.com/vi/mnSKUNUSwoc/hqdefault.jpg,0.3315033114349776
https://i.ytimg.com/vi/S_fniICgD28/hqdefault.jpg,0.4907553602150537
https://i.ytimg.com/vi/U4xjyuRMH5s/hqdefault.jpg,0.4447176636636636
https://i.ytimg.com/vi/PZszS5b5W_w/hqdefault_live.jpg,0.2699575714285714
https://i.ytimg.com/vi/BZmPmkwpd20/hqdefault.jpg,0.1717440783289817
https://i.ytimg.com/vi/j8f6m2eS94o/hqdefault.jpg,0.1925911544715447
https://i.ytimg.com/vi/1Syv7hBelig/hqdefault.jpg,0.2251673720472441
https://i.ytimg.com/vi/eXuueHsNDF4/hqdefault.jpg,0.2630789358974358
https://i.ytimg.com/vi/eQaLuksvuGM/hqdefault_live.jpg,1.0
https://i.ytimg.com/vi/gt7eKKV6EbY/hqdefault.jpg,0.1681997603773584
https://i.ytimg.com/vi/rKF5LipP2XI/hqdefault.jpg,0.1760069489953632
https://i.ytimg.com/vi/8Yn6LtF60Us/hqdefault.jpg,1.0
https://i.ytimg.com/vi/-L4z10SaBzI/hqdefault.jpg,0.2434938259842519
https://i.ytimg.com/vi/CmuWYdUZxIM/hqdefault.jpg,0.0876553476005188
https://i.ytimg.com/vi/5CbDjZG1_l4/hqdefault.jpg,0.1219073571428571
https://i.ytimg.com/vi/PUgyhDGIsVU/hqdefault.jpg,0.1082269841269841
https://i.ytimg.com/vi/1KV8Zlzo4-Q/hqdefault.jpg,0.2032463225806451
https://i.ytimg.com/vi/R6HL54gkxNc/hqdefault.jpg,0.3298368059055118
https://i.ytimg.com/vi/3ZAjUywaRwc/hqdefault.jpg,1.0
https://i.ytimg.com/vi/ChkESHN6ZGQ/hqdefault.jpg,0.3196570843828715
https://i.ytimg.com/vi/O5I5T7dWd6c/hqdefault.jpg,0.4668607311023622
https://i.ytimg.com/vi/8fjlpkZSqUE/hqdefault.jpg,0.1847013636363636
https://i.ytimg.com/vi/yv1roXW4jIY/hqdefault.jpg,1.0
